age;mention_bac;distance_domicile_km;heures_travail_remunere_sem;taux_presence_pct;connexions_lms_30j;heures_lms_total;ressources_consultees;retards_rendus;nb_devoirs_rendus;messages_forum;motivation;satisfaction;sentiment_appartenance;date_inscription;moyenne_finale;abandon;ects_semestre;capacite_accueil;volume_horaire_s1;taux_reussite_historique_pct;filiere_Biologie;filiere_Droit;filiere_Gestion;filiere_Informatique;filiere_Lettres;filiere_Mathematiques;filiere_Psychologie;filiere_STAPS;bac_type_general;bac_type_pro;bac_type_techno;faculte_Droit-Science Po;faculte_Lettres & Langues;faculte_STAPS;faculte_Sciences & Technologies;faculte_Sciences Humaines;faculte_Économie-Gestion;etablissement_origine_autre;etablissement_origine_cfa;etablissement_origine_lycee_prive;etablissement_origine_lycee_public;etablissement_origine_nan
17;0.0;20.3;0.0;59.7;32.0;48.7;77;1;6;3;4.0;4.0;3.0;17-09-2024;16.86;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0
17;;1.6;0.0;83.7;53.0;59.8;110;2;10;8;5.0;;2.0;04-09-2024;16.54;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
23;2.0;49.7;18.0;73.4;28.0;45.0;63;6;9;2;5.0;4.0;5.0;10-09-2024;18.64;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
23;0.0;14.9;7.0;57.4;;20.7;41;6;7;1;1.0;3.0;1.0;02-09-2024;6.56;1;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
20;0.0;36.1;;75.4;29.0;23.9;54;5;11;4;4.0;;1.0;11-09-2024;16.52;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;2.0;5.3;13.0;63.6;25.0;57.2;40;5;6;0;1.0;1.0;3.0;24-09-2024;2.91;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
19;1.0;43.9;0.0;98.2;50.0;58.7;88;0;11;5;5.0;5.0;2.0;20-09-2024;18.74;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
19;1.0;16.1;11.0;71.8;45.0;76.2;81;1;11;2;4.0;3.0;3.0;26-09-2024;16.74;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
22;0.0;5.6;8.0;97.2;43.0;80.4;84;4;13;7;3.0;3.0;3.0;27-09-2024;16.96;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
22;0.0;16.4;18.0;84.4;50.0;74.4;137;3;12;5;5.0;4.0;5.0;06-09-2024;18.46;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
23;2.0;6.1;11.0;69.8;12.0;24.4;37;3;11;1;2.0;1.0;2.0;13-09-2024;6.18;1;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;0.0;2.1;21.0;67.1;13.0;12.8;33;5;11;3;3.0;3.0;2.0;03-09-2024;2.17;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
20;2.0;8.7;0.0;59.0;18.0;26.2;38;5;5;1;3.0;1.0;4.0;19-09-2024;14.07;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
18;1.0;49.9;0.0;59.3;21.0;20.8;50;1;7;2;2.0;;2.0;17-09-2024;4.76;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;3.0;9.7;17.0;85.9;37.0;57.5;80;5;9;5;4.0;4.0;4.0;18-09-2024;18.94;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
23;0.0;7.9;15.0;70.1;31.0;49.2;70;1;9;5;2.0;4.0;3.0;17-09-2024;15.4;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;0.0;53.1;25.0;78.8;47.0;106.9;113;4;8;5;3.0;4.0;3.0;16-09-2024;12.94;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
20;1.0;30.8;22.0;78.6;22.0;34.2;40;4;12;3;1.0;3.0;3.0;16-09-2024;5.64;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
18;0.0;39.0;13.0;98.0;43.0;88.9;105;0;12;12;4.0;3.0;4.0;23-09-2024;15.44;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
18;3.0;3.3;3.0;74.2;25.0;37.9;45;2;10;0;5.0;2.0;;18-09-2024;17.76;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
19;0.0;9.8;0.0;70.2;28.0;67.3;59;2;7;2;4.0;4.0;2.0;25-09-2024;12.13;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
18;2.0;12.5;4.0;89.5;19.0;40.6;51;2;10;5;;5.0;;17-09-2024;16.89;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
23;0.0;6.6;0.0;57.1;8.0;12.1;7;5;5;1;3.0;;1.0;09-09-2024;5.67;1;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
20;0.0;;0.0;83.6;32.0;49.8;76;2;8;3;5.0;3.0;1.0;03-09-2024;13.3;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;21.4;0.0;81.6;34.0;25.5;52;4;13;4;5.0;2.0;;11-09-2024;17.36;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
25;0.0;23.5;0.0;87.9;52.0;53.1;84;3;12;2;3.0;3.0;3.0;10-09-2024;17.79;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
23;2.0;17.6;7.0;96.1;53.0;50.1;109;3;11;2;5.0;3.0;4.0;18-09-2024;17.08;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
19;1.0;3.4;0.0;62.5;13.0;18.1;43;7;7;0;3.0;3.0;2.0;04-09-2024;4.05;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
19;3.0;9.6;11.0;80.4;35.0;35.8;97;4;7;2;2.0;3.0;3.0;27-09-2024;14.03;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
21;1.0;3.7;20.0;52.9;8.0;7.0;25;5;5;0;1.0;3.0;;09-09-2024;0.69;1;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
21;1.0;4.8;;78.4;37.0;61.5;87;1;9;4;;3.0;3.0;06-09-2024;15.06;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
21;0.0;11.4;0.0;81.1;27.0;44.3;76;1;8;3;4.0;3.0;3.0;17-09-2024;16.8;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;0.0;1.8;0.0;58.8;27.0;38.6;61;7;7;1;;4.0;2.0;17-09-2024;6.22;1;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
18;0.0;8.2;0.0;74.6;;25.3;43;7;8;1;3.0;3.0;1.0;11-09-2024;8.28;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
20;;59.1;14.0;90.9;50.0;67.7;80;3;10;6;3.0;3.0;3.0;17-09-2024;13.64;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;0.0;7.0;;86.6;34.0;30.6;51;4;10;6;5.0;5.0;;05-09-2024;16.3;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
18;3.0;28.3;27.0;76.3;30.0;24.6;63;2;7;3;3.0;2.0;2.0;13-09-2024;14.18;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
19;1.0;18.8;25.0;86.6;17.0;38.5;52;4;7;2;2.0;3.0;1.0;12-09-2024;14.86;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
23;1.0;0.0;8.0;80.4;30.0;39.5;74;0;10;4;4.0;3.0;4.0;02-09-2024;17.2;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;23.8;5.0;84.5;42.0;60.1;112;2;9;4;4.0;4.0;3.0;17-09-2024;15.49;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20;0.0;24.3;0.0;88.6;31.0;44.4;63;4;9;2;4.0;3.0;4.0;02-09-2024;18.11;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
18;2.0;6.0;24.0;88.0;35.0;15.9;87;0;7;6;4.0;3.0;3.0;02-09-2024;17.19;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;0.0;8.2;22.0;83.1;32.0;66.5;78;2;7;3;4.0;3.0;3.0;04-09-2024;17.86;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
17;0.0;14.6;22.0;95.9;26.0;29.4;44;1;12;3;5.0;4.0;5.0;04-09-2024;17.53;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;4.1;12.0;89.2;34.0;61.2;69;2;9;6;3.0;5.0;4.0;12-09-2024;17.02;0;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
21;0.0;3.3;16.0;99.2;57.0;69.1;149;1;9;4;;5.0;5.0;18-09-2024;17.17;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;1.0;22.1;9.0;62.2;22.0;28.5;59;3;9;2;4.0;3.0;3.0;03-09-2024;13.84;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
19;1.0;20.6;0.0;86.3;43.0;76.2;86;1;9;2;2.0;3.0;2.0;06-09-2024;16.88;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
19;0.0;1.7;;78.3;27.0;62.4;79;3;11;3;3.0;4.0;4.0;10-09-2024;15.19;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
17;1.0;87.8;27.0;67.1;16.0;22.5;46;3;4;0;3.0;2.0;1.0;24-09-2024;5.46;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;2.0;5.1;10.0;74.6;;0.5;1;3;6;0;1.0;3.0;3.0;24-09-2024;6.69;1;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
20;1.0;10.9;13.0;76.1;15.0;16.6;38;7;7;0;4.0;1.0;3.0;20-09-2024;10.06;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
19;0.0;25.6;0.0;92.8;38.0;66.5;65;3;10;5;2.0;3.0;4.0;27-09-2024;14.12;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
20;0.0;13.9;0.0;84.0;62.0;101.9;144;0;8;7;4.0;4.0;3.0;09-09-2024;18.48;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
21;1.0;15.4;23.0;80.3;;42.7;50;5;6;2;4.0;4.0;3.0;12-09-2024;13.98;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;1.0;8.7;;84.9;39.0;33.2;73;6;8;1;4.0;4.0;3.0;20-09-2024;14.39;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;0.0;12.8;0.0;69.2;26.0;50.9;60;6;6;4;2.0;2.0;4.0;20-09-2024;13.81;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;0.0;3.0;0.0;87.3;34.0;38.3;71;1;9;3;4.0;4.0;5.0;12-09-2024;15.15;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
21;2.0;20.1;23.0;66.7;11.0;32.1;35;6;6;1;2.0;2.0;3.0;04-09-2024;4.34;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
17;1.0;4.4;0.0;61.4;;42.9;26;3;10;3;2.0;3.0;4.0;26-09-2024;16.35;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
19;3.0;15.4;28.0;96.9;;38.1;150;1;8;2;5.0;4.0;5.0;20-09-2024;19.05;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;0.0;27.6;8.0;71.2;41.0;77.3;93;4;7;4;4.0;2.0;1.0;16-09-2024;17.82;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
19;0.0;41.8;15.0;72.9;32.0;50.5;50;4;7;6;2.0;3.0;3.0;05-09-2024;16.55;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1
21;3.0;;0.0;85.9;38.0;63.7;92;3;12;8;5.0;4.0;3.0;16-09-2024;18.41;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
23;0.0;;12.0;96.6;;98.9;108;0;9;6;5.0;4.0;4.0;03-09-2024;19.37;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;10.7;0.0;88.8;35.0;31.1;87;4;11;1;2.0;5.0;3.0;13-09-2024;16.41;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
21;2.0;46.4;9.0;87.3;34.0;21.7;77;1;9;5;4.0;3.0;2.0;18-09-2024;17.61;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
20;1.0;1.8;0.0;85.6;32.0;66.3;67;2;8;3;4.0;5.0;3.0;05-09-2024;17.73;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
23;0.0;1.8;0.0;79.0;20.0;22.8;49;2;6;1;3.0;;1.0;11-09-2024;11.29;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
18;0.0;32.8;13.0;89.0;24.0;31.4;71;5;9;3;2.0;2.0;3.0;24-09-2024;15.08;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
22;0.0;20.1;18.0;94.2;13.0;25.9;50;2;8;4;5.0;;3.0;26-09-2024;16.52;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
19;2.0;7.8;10.0;84.3;31.0;41.5;68;4;8;1;3.0;2.0;1.0;11-09-2024;14.99;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
21;0.0;40.5;0.0;88.7;46.0;82.3;91;2;8;8;5.0;4.0;3.0;16-09-2024;19.05;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
17;2.0;2.2;17.0;95.2;38.0;60.9;76;3;11;7;5.0;4.0;3.0;18-09-2024;19.49;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;0.0;41.0;0.0;93.3;34.0;45.7;78;0;9;4;5.0;4.0;1.0;16-09-2024;16.44;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
24;1.0;2.2;0.0;89.5;8.0;3.3;14;5;5;0;3.0;4.0;1.0;17-09-2024;5.3;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
17;3.0;17.7;13.0;58.5;3.0;3.6;8;7;7;0;2.0;1.0;1.0;11-09-2024;13.66;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
17;1.0;18.7;0.0;74.2;;15.9;16;5;9;2;3.0;3.0;;09-09-2024;11.21;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
20;1.0;18.5;11.0;78.9;25.0;42.5;43;4;7;4;3.0;4.0;;03-09-2024;9.29;1;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;0.0;18.9;;39.7;1.0;0.3;9;5;5;1;1.0;1.0;2.0;05-09-2024;2.92;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
19;0.0;5.7;9.0;73.0;14.0;26.7;25;7;7;0;2.0;3.0;2.0;19-09-2024;3.79;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
21;1.0;11.1;0.0;79.8;30.0;55.1;74;5;12;3;4.0;3.0;3.0;16-09-2024;15.9;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;11.0;0.0;87.6;44.0;108.6;109;2;12;7;3.0;4.0;4.0;11-09-2024;19.24;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
17;2.0;48.6;28.0;73.0;17.0;27.5;43;0;10;0;4.0;1.0;2.0;18-09-2024;6.53;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;3.0;14.2;13.0;82.0;30.0;64.2;47;2;9;0;4.0;4.0;3.0;23-09-2024;18.99;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
17;0.0;3.0;0.0;70.6;30.0;47.0;59;4;7;3;4.0;1.0;3.0;02-09-2024;13.74;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
19;0.0;23.0;0.0;98.0;57.0;108.0;97;3;9;6;5.0;5.0;2.0;02-09-2024;17.66;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
23;1.0;31.6;19.0;92.7;3.0;10.3;15;5;8;3;3.0;2.0;1.0;19-09-2024;5.26;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;29.5;13.0;66.4;3.0;10.7;15;6;8;0;1.0;3.0;1.0;19-09-2024;2.64;1;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
18;0.0;1.7;6.0;97.6;62.0;66.1;165;0;12;11;5.0;4.0;4.0;27-09-2024;19.6;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
17;0.0;25.2;21.0;70.3;23.0;40.8;36;5;9;1;4.0;3.0;4.0;12-09-2024;15.84;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
22;1.0;4.0;28.0;75.5;25.0;34.0;37;5;9;2;3.0;3.0;4.0;25-09-2024;4.24;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
24;1.0;7.3;23.0;79.1;18.0;21.5;33;1;9;2;3.0;3.0;1.0;03-09-2024;6.43;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
20;1.0;18.9;9.0;75.6;24.0;31.2;42;9;9;1;2.0;3.0;2.0;26-09-2024;6.75;1;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;0.0;9.2;10.0;77.4;30.0;57.0;77;7;11;4;5.0;4.0;3.0;24-09-2024;15.64;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
24;0.0;;24.0;66.1;3.0;6.4;1;4;6;0;;3.0;1.0;11-09-2024;3.03;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;1.0;;0.0;52.1;15.0;19.2;26;6;6;0;3.0;3.0;1.0;19-09-2024;12.56;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
19;2.0;14.9;18.0;69.8;21.0;22.7;59;7;7;0;3.0;2.0;1.0;02-09-2024;7.24;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;0.0;;0.0;87.1;28.0;66.6;76;5;5;3;4.0;5.0;4.0;02-09-2024;14.19;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
17;0.0;2.4;0.0;57.4;18.0;12.9;41;7;7;0;3.0;2.0;;23-09-2024;5.85;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;3.0;;24.0;89.2;24.0;42.6;65;3;8;2;3.0;4.0;5.0;25-09-2024;18.44;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;1.0;3.0;26.0;78.0;3.0;0.3;5;6;8;0;3.0;1.0;1.0;13-09-2024;2.78;1;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
20;2.0;;;69.2;9.0;14.3;12;3;6;0;3.0;2.0;1.0;23-09-2024;7.81;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
21;2.0;4.4;13.0;97.4;59.0;77.0;105;2;10;7;5.0;3.0;5.0;03-09-2024;19.53;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
21;1.0;19.4;7.0;87.8;12.0;15.7;30;2;7;1;1.0;3.0;3.0;25-09-2024;13.78;0;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
18;2.0;15.7;3.0;79.2;3.0;4.2;3;6;6;0;1.0;2.0;2.0;05-09-2024;3.76;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
18;1.0;27.3;0.0;79.0;34.0;43.4;83;5;7;1;;4.0;3.0;20-09-2024;15.06;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;2.0;4.8;12.0;98.9;;115.5;126;0;9;9;5.0;;4.0;04-09-2024;19.67;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
23;1.0;3.2;4.0;67.2;38.0;61.8;65;5;8;1;3.0;4.0;2.0;20-09-2024;5.76;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
17;3.0;13.2;13.0;89.6;48.0;97.5;98;1;11;6;5.0;2.0;4.0;20-09-2024;17.62;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
23;0.0;1.0;10.0;73.1;35.0;50.2;71;0;7;6;4.0;3.0;2.0;23-09-2024;13.41;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
24;0.0;6.0;15.0;90.7;50.0;68.4;112;6;9;5;4.0;4.0;3.0;02-09-2024;18.52;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
21;0.0;14.9;0.0;98.1;22.0;36.2;53;1;8;4;4.0;2.0;;27-09-2024;12.03;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
19;3.0;2.9;0.0;74.0;21.0;27.5;45;5;10;3;4.0;4.0;3.0;09-09-2024;18.49;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
22;1.0;28.6;17.0;78.1;12.0;16.2;37;3;6;4;3.0;3.0;3.0;10-09-2024;15.68;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
21;1.0;8.7;;56.2;17.0;12.0;29;7;9;1;1.0;2.0;1.0;11-09-2024;2.05;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;3.0;1.4;0.0;74.8;28.0;27.1;49;3;7;3;4.0;2.0;1.0;20-09-2024;13.67;0;28;480;265;78;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
17;1.0;3.1;0.0;71.7;35.0;49.8;67;3;11;4;5.0;3.0;3.0;02-09-2024;17.23;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
18;0.0;1.9;0.0;75.0;43.0;87.4;105;4;8;6;3.0;3.0;3.0;26-09-2024;13.88;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
17;1.0;1.0;5.0;83.7;45.0;78.5;90;0;11;3;;5.0;3.0;18-09-2024;15.23;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
21;1.0;0.0;13.0;99.5;58.0;107.8;116;2;8;3;5.0;3.0;4.0;13-09-2024;17.84;0;30;830;282;65;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
19;0.0;8.2;15.0;70.3;25.0;21.5;71;6;12;0;3.0;1.0;4.0;04-09-2024;10.43;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;0.0;8.0;13.0;80.1;28.0;48.7;67;2;7;5;5.0;3.0;2.0;25-09-2024;12.89;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
