student_id,annee_universitaire,filiere,age,sexe,bac_type,mention_bac,etablissement_origine,boursier,distance_domicile_km,heures_travail_remunere_sem,taux_presence_pct,connexions_lms_30j,heures_lms_total,ressources_consultees,retards_rendus,nb_devoirs_total,nb_devoirs_rendus,messages_forum,moyenne_partiels_s1,nb_ue_total,nb_ue_validees_s1,motivation,satisfaction,sentiment_appartenance,groupe_td,couleur_carte_etudiante,jour_inscription,id_dossier,date_inscription,moyenne_finale,abandon,commentaire_tuteur
ETU-00539,2024-2025, Mathematiques ,17,H,Generale,P,lycee_public,Oui,3.4,0.0,72.1,21,25.6,42,3,8,6,2,4.77,6,3,3,1,3,B,rouge,mercredi,667693,11/09/2024,10.65,0,En difficulté sur les évaluations.
ETU-05129,2024-2025,Gestion,20,F,GEN,Assez Bien,,Non,"11,5",3.0,94.7%,29,40.1,36,1,10,10,7,14.11,5,2,4,4,3,E,bleu,mardi,702481,2024-09-03,17.44,0,
ETU-02712,2024-2025,Droit,21,Femme,général ,passable,lycee_public,Non,0.6,14.0,"82,6",32,51.0,67,4,10,8,3,12.15,5,4,3,2,4,D,vert,mercredi,967751,2024-09-18,15.06,0,Travail sérieux et régulier.
ETU-02561,2024-2025,DROIT,20,f,techno,Assez Bien,lycee_public,N,5.8 km,13.0,69.0,41,65.0,76,4,9,9,2,12.29,6,5,3,5,3,C,bleu,mardi,780779,2024-09-17,15.68,0,RAS.
ETU-01550,2024-2025, Mathematiques ,20,femme,GEN,passable,cfa,Oui,6.8,24.0,60.5%,8,10.1,15,6,9,6,0,"8,49",7,3,2,3,,A,jaune,vendredi,312986,2024-09-20,2.18,1,
ETU-03443,2024-2025,Droit,20,NB,Technologique,Assez Bien,lycee_public,Oui,24.7,13.0,86.2,47,55.2,72,2,13,13,6,"16,33",6,6,4,3,2,H,vert,jeudi,202362,12/09/2024,18.59,0,
ETU-03821,2024-2025,Droit,22,Homme,général ,B,lycee_prive,oui,9.6,8.0,"78,1",22,32.2,63,7,13,10,2,13.63,6,4,3,3,2,D,jaune,mardi,561404,10/09/2024,15.98,0,"Bon semestre, résultats solides."
ETU-03096,2024-2025,LETTRES,18,f,général ,P,lycee_prive,O,1.7,7.0,73.2,30,43.3,82,3,13,10,3,9.82,6,2,3,3,4,C,vert,vendredi,201269,27 Sep 2024,16.46,0,
ETU-00797,2024-2025,mathematiques,22,Femme,Général,passable,lycee_public,non,1.1,7.0,98.4,41,56.6,103,2,12,10,7,"11,03",5,4,5,3,,C,gris,jeudi,761128,19/09/2024,15.84,0,Engagement en ligne remarquable.
ETU-05077,2024-2025,Lettres,20,F,GEN,tres bien,lycee_public,O,15.7,5.0,73.9,6,6.2,16,2,10,7,2,13.09,5,4,3,4,,C,jaune,jeudi,561893,12/09/2024,14.77,0,Peu actif sur la plateforme.
ETU-04506,2024-2025,Psychologie,23,M, pro,Passable,lycee_public,non,"16,9",,70.2,19,24.8,37,4,11,7,2,"8,28",5,2,1,3,2,E,jaune,jeudi,870925,26 Sep 2024,3.41,1,
ETU-03612,2024-2025,informatique,18,Femme,general,Bien,autre,Non,16.1,28.0,76.0,30,53.1,57,5,9,8,3,15.75,5,4,2,4,3,G,jaune,jeudi,662547,2024-09-26,17.63,0,
ETU-03163,2024-2025,STAPS,21,f,général ,P,lycee_prive,oui,6.0,,74.5,36,45.1,55,3,11,7,4,"12,87",5,3,3,3,2,C,vert,lundi,823917,02/09/2024,8.39,1,
ETU-04929,2024-2025,informatique,23,femme,general,Assez Bien,lycee_public,Oui,38.6,6.0,"97,3",52,106.0,114,0,11,10,4,13.08,6,6,,5,4,D,bleu,vendredi,663671,27/09/2024,18.57,0,Étudiant assidu et investi.
ETU-03082,2024-2025,Informatique,17,femme,GEN,Bien,lycee_public,0,5.6,0.0,57.0%,3,0.7,1,6,12,7,0,8.33,6,5,1,2,,A,rouge,jeudi,698339,2024-09-12,3.39,1,Peu actif sur la plateforme.
ETU-04016,2024-2025,Psychologie,19,F,Technologique,Passable,autre,oui,16.9,0.0,94.3%,63,121.7,120,1,10,10,6,"8,72",6,2,3,4,3,C,gris,mercredi,412349,25 Sep 2024,16.69,0,Très actif sur la plateforme.
ETU-04512,2024-2025,INFORMATIQUE,19,F,Technologique,AB,lycee_public,0,33.2,13.0,"77,7",26,34.3,58,5,8,7,2,6.74,6,3,3,4,1,H,gris,mardi,757217,17 Sep 2024,14.09,0,En difficulté sur les évaluations.
ETU-05199,2024-2025,Informatique,18,f,techno,P,lycee_public,N,,17.0,83.4,27,40.8,77,5,12,9,5,"11,13",5,3,3,4,4,G,gris,vendredi,588543,06/09/2024,15.57,0,Profil dans la moyenne.
ETU-01617,2024-2025,STAPS,26,femme,TECHNO,P,lycee_prive,Oui,30.2,11.0,74.7,25,30.3,53,3,9,7,6,"12,88",6,6,4,3,2,G,jaune,mercredi,585017,18 Sep 2024,13.82,0,
ETU-04157,2024-2025,Biologie,20,Femme,techno,passable,,0,6.2,6.0,86.1,37,32.6,111,2,11,11,2,9.22,6,5,4,2,4,E,vert,mardi,420370,2024-09-17,13.26,0,
ETU-01820,2024-2025, Biologie ,19,Homme,TECHNO,Assez Bien,autre,O,5.5,0.0,79.5,28,58.5,67,4,13,10,2,11.36,7,5,3,5,3,D,jaune,vendredi,386301,20/09/2024,14.89,0,
ETU-04394,2024-2025,informatique,17,h,TECHNO,Assez Bien,lycee_public,oui,"20,5",18.0,70.1%,30,29.1,66,2,9,9,6,13.97,7,5,3,5,1,E,jaune,vendredi,809577,2024-09-06,16.96,0,RAS.
ETU-00367,2024-2025,DROIT,18,Femme,GEN,tres bien,lycee_public,non,21.1,13.0,"89,2",46,76.4,85,1,10,9,1,11.96,5,1,4,4,4,F,gris,mardi,893144,17/09/2024,15.55,0,
ETU-02043,2024-2025,staps,24,Homme,général ,AB,lycee_public,N,3.4,10.0,66.3,15,11.5,29,2,11,8,0,"9,11",5,2,4,3,3,F,gris,lundi,326143,09 Sep 2024,4.66,1,
ETU-04612,2024-2025,Gestion,24,Femme,general,AB,lycee_public,N,12.1,,"68,9",23,25.0,58,3,8,6,2,"12,43",5,3,3,3,3,A,vert,lundi,203179,09 Sep 2024,16.06,0,
ETU-02690,2024-2025, Biologie ,17,Femme,Technologique,passable,lycee_prive,oui,17.5,26.0,"82,9",31,54.7,51,5,9,7,2,6.77,6,4,2,2,2,E,rouge,mercredi,158533,04/09/2024,11.85,0,En difficulté sur les évaluations.
ETU-02002,2024-2025,Droit,18,h,techno,,lycee_public,0,"29,0",10.0,75.4,43,61.4,73,2,9,9,0,"9,78",7,6,3,3,3,B,rouge,mardi,921823,03/09/2024,15.39,0,Engagement en ligne remarquable.
ETU-04651,2024-2025,PSYCHOLOGIE,19,F,PRO,passable,lycee_prive,N,"2,9",13.0,66.9,8,19.1,26,3,12,11,3,6.46,6,2,3,4,2,C,gris,mardi,970549,03/09/2024,12.02,0,Résultats fragiles aux partiels.
ETU-00532,2024-2025, Psychologie ,18,M,Général,Assez Bien,autre,Oui,13.5,23.0,87.3%,40,73.9,100,0,11,10,6,10.24,6,2,4,4,4,E,bleu,vendredi,940421,06/09/2024,15.93,0,
ETU-01473,2024-2025,droit,19,Femme,général ,P,lycee_public,1,3.6,12.0,78.9,54,77.2,148,2,8,8,5,9.87,6,3,4,3,3,E,rouge,lundi,368839,09/09/2024,15.26,0,Engagement en ligne remarquable.
ETU-02885,2024-2025,Mathematiques,19,M,Général,TB,lycee_prive,1,1.6,26.0,72.7%,43,68.2,101,6,12,11,1,15.98,7,7,5,5,3,D,bleu,vendredi,391236,2024-09-13,18.43,0,RAS.
ETU-02498,2024-2025,Mathematiques,18,femme,GEN,Passable,lycee_public,1,12.8,0.0,65.1,15,24.1,43,5,10,6,1,11.05,5,3,4,4,3,C,rouge,jeudi,910710,12/09/2024,15.38,0,
ETU-03810,2024-2025,Informatique,20,F,GEN,Très Bien,lycee_public,non,"5,2",8.0,58.7,35,65.5,60,6,10,9,3,"11,1",6,4,3,3,1,G,gris,lundi,989411,16 Sep 2024,15.14,0,Suivi sans particularité.
ETU-00817,2024-2025,Biologie,19,femme,Général,Assez Bien,lycee_prive,oui,"37,7",24.0,57.3,21,39.7,30,3,12,10,2,"11,65",6,3,4,4,1,F,rouge,mardi,235026,2024-09-24,14.44,0,
ETU-04757,2024-2025,psychologie,20,F,général ,passable,lycee_prive,N,9.0,13.0,79.9,23,28.5,47,4,8,7,0,13.06,5,3,3,,3,D,gris,mercredi,231426,11 Sep 2024,16.48,0,Travail sérieux et régulier.
ETU-02250,2024-2025,STAPS,22,femme,GEN,Très Bien,lycee_public,Oui,6.4,21.0,94.4%,44,98.1,125,0,12,12,12,15.1,7,6,5,4,3,B,bleu,mardi,574666,03 Sep 2024,19.68,0,
ETU-00658,2024-2025,Psychologie,20,H,Generale,B,,1,0.8,16.0,95.5,35,74.9,53,2,11,10,5,12.33,7,4,5,4,3,C,vert,lundi,523005,23/09/2024,16.62,0,
ETU-02654,2024-2025, Gestion ,18,h,general,Très Bien,cfa,Non,,18.0,71.8,55,87.1,102,4,8,7,6,"15,58",6,5,4,4,1,H,bleu,mardi,763300,03/09/2024,19.2,0,
ETU-04019,2024-2025,Droit,19,femme,PRO,Passable,lycee_public,N,4.2,11.0,84.2,20,22.4,19,5,11,9,3,,5,2,3,3,4,C,rouge,mercredi,972321,2024-09-18,13.77,0,
ETU-01394,2024-2025,STAPS,21,Homme,PRO,TB,lycee_prive,non,8.3,23.0,70.3,24,26.0,59,5,12,8,0,10.97,6,6,1,5,3,H,vert,mercredi,682400,2024-09-04,14.42,0,
ETU-02753,2024-2025,informatique,17,femme,Professionnel,,lycee_public,Non,12.9,10.0,96.3%,24,26.4,38,1,11,11,4,5.66,5,2,3,3,,C,bleu,jeudi,672116,19/09/2024,12.81,0,
ETU-02263,2024-2025,Lettres,20,NR,TECHNO,passable,lycee_public,oui,"16,8",,97.9,26,51.5,40,4,8,7,5,8.74,6,2,4,4,3,H,bleu,lundi,638996,2024-09-23,12.87,0,
ETU-03894,2024-2025,Informatique,17,H,GEN,P,,Non,14.5,0.0,87.8,46,81.8,81,1,11,11,2,15.32,6,4,4,3,3,B,jaune,lundi,821979,2024-09-09,18.27,0,
ETU-00744,2024-2025,Psychologie,18,f,Generale,passable,lycee_prive,non,,0.0,"72,2",10,15.7,18,5,8,5,1,10.31,6,3,3,3,2,C,jaune,lundi,328719,09 Sep 2024,5.83,1,Engagement en ligne très faible.
ETU-00091,2024-2025, Gestion ,21,Femme,GEN,Bien,lycee_public,0,1.6,3.0,66.5%,3,6.6,20,6,13,9,0,,6,5,1,3,2,A,vert,mardi,154430,2024-09-17,5.39,1,Peu actif sur la plateforme.
ETU-04740,2024-2025,Biologie,19,Homme,général ,passable,lycee_public,1,3.4,10.0,69.8,32,47.0,62,4,8,6,0,10.3,6,3,2,2,3,B,jaune,mardi,506765,2024-09-24,7.63,1,
ETU-04712,2024-2025,Droit,18,h,Technologique,Bien,lycee_public,0,"28,1",0.0,59.6,8,9.6,20,6,13,6,1,7.1,6,2,2,3,2,B,rouge,lundi,778742,16 Sep 2024,3.22,1,Résultats fragiles aux partiels.
ETU-00853,2024-2025,droit,22,F,GEN,passable,lycee_public,0,7.5,14.0,"85,0",,26.3,78,4,11,8,4,9.33,5,2,3,,3,H,jaune,vendredi,210172,13/09/2024,13.09,0,RAS.
ETU-02648,2024-2025,Mathematiques,18,F,TECHNO,Très Bien,lycee_public,Oui,"10,6",9.0,82.8,28,52.2,82,2,9,7,5,"10,86",6,5,3,4,3,F,jaune,mercredi,928301,25/09/2024,16.89,0,
ETU-02379,2024-2025, Droit ,20,M, pro,passable,lycee_public,N,5.0,23.0,62.6%,14,17.9,40,7,11,7,0,"8,7",6,3,2,4,2,B,gris,mardi,337209,2024-09-17,3.76,1,
ETU-03095,2024-2025,GESTION,24,F,Technologique,Bien,lycee_public,Non,38.2,11.0,"94,1",41,39.9,91,1,10,10,5,13.37,5,4,3,4,4,F,bleu,mercredi,647319,2024-09-04,16.74,0,
ETU-03220,2024-2025, Mathematiques ,22,f,general,Passable,lycee_public,non,,11.0,77.3,25,45.5,39,6,11,9,3,,5,2,3,1,3,H,jaune,mardi,162847,17/09/2024,8.43,1,"Bon semestre, résultats solides."
ETU-01069,2024-2025,Informatique,23,f,TECHNO,Assez Bien,cfa,Non,57.8 km,23.0,67.0,24,33.6,69,4,10,7,2,7.71,6,4,2,1,1,H,bleu,mardi,546300,2024-09-03,4.2,1,Résultats fragiles aux partiels.
ETU-04159,2024-2025,STAPS,22,h,Technologique,AB,lycee_public,O,20.4,0.0,87.8,27,38.1,65,2,8,7,6,13.85,5,5,5,4,2,G,bleu,vendredi,152055,13 Sep 2024,16.49,0,Travail sérieux et régulier.
ETU-02237,2024-2025, Psychologie ,19,F,Général,TB,lycee_prive,Non,0.9 km,,"89,1",48,107.7,109,3,10,9,6,17.27,7,7,5,3,4,C,gris,jeudi,512919,12 Sep 2024,19.33,0,
ETU-00348,2024-2025,Lettres,21,f,TECHNO,Assez Bien,lycee_public,1,"10,1",14.0,61.0,28,36.0,52,7,11,7,0,9.31,6,5,1,,2,G,rouge,jeudi,800616,12/09/2024,6.14,1,"Motivation en berne, à accompagner."
ETU-02106,2024-2025,Psychologie,18,Homme,Général,ab,cfa,oui,18.7,11.0,71.8,30,47.6,55,3,9,6,2,12.51,6,6,3,3,2,A,bleu,mercredi,392065,2024-09-18,15.63,0,Profil dans la moyenne.
ETU-01821,2024-2025,Biologie,17,H,GEN,passable,cfa,N,"22,5",3.0,97.2%,27,45.9,60,3,12,11,6,"17,4",7,7,5,5,2,E,rouge,lundi,215348,23 Sep 2024,19.49,0,
ETU-03216,2024-2025, Lettres ,21,Femme,GEN,passable,lycee_public,oui,9.9 km,0.0,87.9,27,44.6,51,8,9,8,2,16.31,6,6,4,2,3,B,bleu,lundi,324499,23/09/2024,18.38,0,Plusieurs travaux remis hors délai.
ETU-03717,2024-2025,STAPS,21,f,general,passable,lycee_public,oui,14.6 km,4.0,97.9,22,26.4,39,2,10,8,7,12.31,5,3,4,4,4,C,jaune,vendredi,106723,06/09/2024,17.06,0,
ETU-03574,2024-2025,Informatique,19,femme, pro,Passable,cfa,0,4.1,0.0,"77,2",22,45.8,47,4,10,8,1,4.97,5,2,2,5,2,A,vert,mardi,336058,24 Sep 2024,3.53,1,
ETU-02664,2024-2025, Biologie ,18,H,Général,Bien,lycee_public,Non,1.1,8.0,90.1%,18,37.3,44,3,13,9,2,"13,02",6,4,4,3,3,B,rouge,mardi,417955,2024-09-17,15.98,0,"Bon semestre, résultats solides."
ETU-00390,2024-2025,STAPS,17,f,PRO,Passable,lycee_public,oui,17.5 km,0.0,62.3%,3,4.6,4,7,10,7,0,"6,67",6,3,1,5,3,G,gris,mercredi,976660,2024-09-18,2.33,1,
ETU-03802,2024-2025,Lettres,18,F,général ,passable,lycee_public,Non,0.2,10.0,70.7%,3,0.3,23,9,13,10,2,12.76,6,3,,2,3,E,bleu,vendredi,817491,20 Sep 2024,8.23,1,
ETU-01930,2024-2025,STAPS,21,F,general,passable,,Non,29.3,8.0,68.2,,66.2,53,1,9,8,5,"11,46",6,6,4,3,4,A,rouge,lundi,719157,2024-09-09,16.94,0,
ETU-00332,2024-2025,STAPS,21,H,TECHNO,Bien,lycee_public,Non,13.5,25.0,83.9,13,24.7,22,5,8,8,2,8.23,7,2,4,2,3,E,bleu,jeudi,651893,19 Sep 2024,4.96,1,
ETU-00197,2024-2025, Mathematiques ,21,F,Général,B,lycee_public,non,12.3,25.0,"89,9",15,18.1,41,7,9,7,5,13.43,5,3,3,2,3,D,bleu,lundi,444026,09 Sep 2024,16.49,0,Travail sérieux et régulier.
ETU-02469,2024-2025, Mathematiques ,21,f,Generale,,lycee_prive,non,24.8,23.0,77.7,13,23.6,20,0,10,7,5,8.67,7,1,3,3,4,B,jaune,mardi,195890,2024-09-10,11.69,0,
ETU-04877,2024-2025,gestion,22,h,GEN,TB,lycee_public,1,11.3 km,26.0,78.4,36,27.5,60,3,13,11,2,"13,13",5,4,2,4,3,H,rouge,mercredi,303367,11 Sep 2024,17.31,0,Semble peu engagé dans la formation.
ETU-02792,2024-2025,DROIT,19,H,GEN,Assez Bien,cfa,non,"77,1",13.0,84.5%,35,43.2,84,3,9,7,0,10.89,5,4,3,5,1,G,gris,vendredi,979336,2024-09-20,13.94,0,Suivi sans particularité.
ETU-01689,2024-2025,Informatique,19,H,Technologique,P,lycee_public,O,36.5,,"89,6",57,66.2,144,0,9,9,14,15.48,6,6,5,5,2,B,bleu,vendredi,748205,20/09/2024,19.58,0,
ETU-04413,2024-2025,Gestion,21,f,GEN,passable,lycee_prive,oui,14.2,0.0,83.6%,26,25.6,50,7,11,8,4,"9,16",5,4,3,3,3,B,bleu,jeudi,999961,2024-09-19,13.94,0,Profil dans la moyenne.
ETU-00621,2024-2025,Psychologie,18,F,TECHNO,P,lycee_public,non,3.1,19.0,93.4,37,30.5,57,6,11,11,1,6.94,7,1,2,3,5,G,vert,mardi,233312,2024-09-03,14.04,0,En difficulté sur les évaluations.
ETU-04353,2024-2025,STAPS,20,H,GEN,ab,lycee_public,1,0.4,0.0,"65,1",3,7.3,19,4,9,6,0,"7,95",7,3,3,,1,B,vert,lundi,272309,16/09/2024,3.88,1,Résultats fragiles aux partiels.
ETU-00341,2024-2025, Informatique ,17,H,general,TB,lycee_public,0,28.8,0.0,"62,8",3,4.9,4,4,9,4,0,11.11,5,4,2,,1,F,jaune,jeudi,278908,19 Sep 2024,5.42,1,
ETU-04694,2024-2025,PSYCHOLOGIE,18,f,GEN,P,lycee_prive,O,7.7,10.0,84.1%,26,43.8,39,3,13,10,3,8.14,7,2,5,5,,G,vert,lundi,930278,02/09/2024,16.27,0,Suivi sans particularité.
ETU-02312,2024-2025,PSYCHOLOGIE,20,femme, pro,AB,lycee_public,Oui,"1,8",13.0,64.8,15,25.9,37,3,11,10,2,7.04,6,2,3,5,3,F,gris,mardi,738770,2024-09-17,10.03,0,
ETU-03657,2024-2025,GESTION,19,H,Technologique,Bien,lycee_public,0,2.2,9.0,54.5,0,0.0,0,5,9,5,0,12.47,6,6,2,3,2,B,bleu,mardi,109275,10 Sep 2024,14.53,0,Forte baisse d'assiduité ce semestre.
ETU-04107,2024-2025, Droit ,20,Femme,Général,TB,lycee_public,N,"13,9",14.0,73.0,27,44.8,46,7,10,7,3,12.81,7,6,4,4,2,H,gris,mardi,654839,2024-09-17,7.87,1,
ETU-01828,2024-2025, STAPS ,23,NB,GEN,Passable,lycee_public,0,7.1 km,5.0,89.0,58,60.9,131,2,12,11,3,11.2,6,4,4,,,A,jaune,mardi,244465,10 Sep 2024,17.25,0,
ETU-02219,2024-2025,Informatique,18,Homme,Generale,P,lycee_public,0,7.1,7.0,"77,2",18,23.1,46,3,11,8,2,14.41,5,4,3,3,2,B,bleu,jeudi,235098,26 Sep 2024,9.21,1,
ETU-00275,2024-2025, Psychologie ,23,F,TECHNO,ab,lycee_public,oui,5.6,16.0,78.0,50,66.8,82,0,9,8,7,12.83,5,3,4,4,4,B,jaune,lundi,885868,2024-09-16,17.25,0,Engagement en ligne remarquable.
ETU-00299,2024-2025,STAPS,18,H,GEN,Assez Bien,,Oui,,8.0,84.9,34,57.1,76,2,10,9,5,"13,98",6,6,4,4,5,H,gris,vendredi,243533,06/09/2024,17.85,0,Travail sérieux et régulier.
ETU-01515,2024-2025,STAPS,17,Homme,general,Passable,lycee_prive,non,17.3,0.0,78.4,23,36.9,39,4,8,6,3,12.43,6,3,3,2,2,H,rouge,vendredi,770793,27 Sep 2024,16.74,0,"Bon semestre, résultats solides."
ETU-02879,2024-2025,DROIT,18,h,Technologique,ab,,0,21.6,0.0,68.3,42,54.4,72,6,12,12,3,14.96,6,4,4,3,2,D,bleu,mardi,897612,10 Sep 2024,17.08,0,
ETU-00400,2024-2025,Gestion,18,h,GEN,AB,lycee_public,N,0.7,0.0,"67,4",31,49.2,48,2,8,6,3,8.76,7,3,4,4,4,F,jaune,mardi,857757,10/09/2024,13.35,0,
ETU-01754,2024-2025, Psychologie ,18,f,general,AB,autre,Non,10.5,11.0,97.9%,43,71.6,79,0,9,8,7,12.46,6,6,5,5,5,E,vert,jeudi,905106,05/09/2024,18.08,0,
ETU-03083,2024-2025,Lettres,20,Homme,pro,Passable,lycee_public,Oui,8.5,0.0,79.6%,26,32.0,48,6,10,7,2,7.03,7,0,1,2,3,E,jaune,mercredi,663875,11 Sep 2024,5.11,1,
ETU-02001,2024-2025,staps,18,F,Generale,AB,cfa,0,8.8,28.0,"65,9",23,39.0,41,3,12,8,0,9.76,6,3,3,3,2,B,vert,vendredi,103183,13 Sep 2024,5.22,1,
ETU-01190,2024-2025,informatique,19,f,Technologique,Bien,lycee_public,oui,3.5,0.0,84.9%,7,11.4,31,6,8,6,2,6.9,7,2,3,4,2,G,gris,vendredi,199123,13 Sep 2024,11.9,0,
ETU-01047,2024-2025,STAPS,18,femme,PRO,Très Bien,lycee_public,Non,10.2,10.0,"82,4",40,68.5,92,4,11,11,9,15.76,6,5,4,3,4,F,bleu,mercredi,300407,2024-09-25,18.49,0,"Bon semestre, résultats solides."
ETU-02991,2024-2025,mathematiques,21,femme,TECHNO,B,lycee_public,oui,,18.0,61.1,17,39.4,42,4,8,7,1,11.55,6,4,3,4,1,G,vert,jeudi,537804,12 Sep 2024,5.95,1,Suivi sans particularité.
ETU-01217,2024-2025,STAPS,18,F,Général,ab,lycee_public,oui,9.3,13.0,67.4%,30,55.0,62,4,11,11,4,"11,46",6,2,3,2,4,B,bleu,jeudi,996354,05/09/2024,8.22,1,Profil dans la moyenne.
ETU-04496,2024-2025,Biologie,20,Homme,techno,Passable,lycee_public,Non,18.4,,72.2,18,22.9,29,5,9,5,1,"9,3",7,4,3,3,2,B,gris,mardi,191960,03/09/2024,2.61,1,RAS.
ETU-05016,2024-2025,STAPS,19,H,général ,Assez Bien,lycee_public,1,7.5,13.0,73.5,25,41.2,69,3,9,8,3,13.21,6,5,4,3,4,F,vert,jeudi,690406,2024-09-19,16.5,0,
ETU-00039,2024-2025,mathematiques,18,M,GEN,AB,lycee_public,non,"13,7",0.0,76.6%,31,29.7,52,4,9,8,4,7.91,6,4,3,4,3,A,jaune,mercredi,679132,2024-09-25,12.98,0,
ETU-00889,2024-2025,Biologie,18,M,Général,Assez Bien,lycee_public,O,8.9,,80.0,31,42.9,59,6,10,7,2,10.14,6,4,3,4,2,C,jaune,jeudi,422170,2024-09-26,13.97,0,
ETU-00856,2024-2025,Lettres,20,f,Technologique,Bien,lycee_public,non,"9,8",0.0,62.1,38,58.6,96,7,11,8,1,8.27,6,0,2,2,1,B,vert,mercredi,165335,18 Sep 2024,12.76,0,"Motivation en berne, à accompagner."
ETU-04851,2024-2025,Droit,19,M,general,Passable,lycee_public,Oui,3.3,9.0,90.2%,25,34.9,55,2,10,10,6,,6,3,4,4,4,F,rouge,mercredi,992916,11/09/2024,14.2,0,
ETU-03193,2024-2025, Biologie ,20,Femme,général ,Assez Bien,lycee_public,1,9.7,0.0,"91,4",35,49.6,86,0,13,13,8,11.47,5,5,4,3,4,G,gris,jeudi,131638,12 Sep 2024,16.72,0,
ETU-01771,2024-2025,Gestion,18,f,TECHNO,passable,lycee_public,non,83.0,14.0,"80,9",39,64.3,87,2,10,8,3,"12,91",6,6,3,2,2,E,bleu,vendredi,957697,27 Sep 2024,16.53,0,
ETU-03469,2024-2025,Informatique,23,H,GEN,B,lycee_public,oui,31.8,0.0,96.9%,61,26.0,114,0,10,10,8,16.71,6,6,5,4,5,H,rouge,lundi,974052,23 Sep 2024,19.86,0,Étudiant assidu et investi.
ETU-00245,2024-2025,MATHEMATIQUES,24,Homme,TECHNO,AB,lycee_public,0,17.2,,77.2%,39,53.8,89,5,12,9,3,,6,4,4,5,,B,jaune,mardi,610321,17 Sep 2024,16.57,0,
ETU-01729,2024-2025,mathematiques,20,f,Generale,P,lycee_public,non,,0.0,"87,0",18,34.0,31,3,12,12,3,12.08,6,5,3,4,4,G,vert,mercredi,855285,18 Sep 2024,16.48,0,"Bon semestre, résultats solides."
ETU-01324,2024-2025,LETTRES,19,Homme,GEN,Passable,lycee_public,1,0.7 km,23.0,97.4,39,24.1,94,2,13,13,6,7.31,6,3,4,4,5,D,jaune,mercredi,309881,25 Sep 2024,13.28,0,Résultats fragiles aux partiels.
ETU-04264,2024-2025,Informatique,21,Homme,general,Assez Bien,lycee_public,1,6.7,11.0,94.7%,45,88.0,91,1,13,12,9,15.4,5,4,5,5,5,C,vert,lundi,337088,02 Sep 2024,19.32,0,
ETU-01079,2024-2025,Gestion,18,F,PRO,Bien,lycee_public,Non,"4,3",21.0,73.2%,48,54.3,133,4,9,7,5,11.63,5,3,4,3,2,C,gris,mercredi,927790,11 Sep 2024,17.19,0,
ETU-05014,2024-2025,mathematiques,23,Femme,Generale,B,lycee_public,oui,12.7,,71.6%,24,26.4,38,1,11,11,5,10.87,6,1,3,3,3,B,rouge,mardi,280634,24 Sep 2024,6.93,1,RAS.
ETU-02524,2024-2025, STAPS ,18,f,Professionnel,Très Bien,lycee_public,O,5.7,16.0,89.6,39,82.6,74,5,9,7,4,9.09,6,2,5,,2,H,jaune,lundi,707035,02/09/2024,15.23,0,
ETU-02268,2024-2025,Gestion,19,M,GEN,Assez Bien,lycee_public,non,26.5,11.0,48.8,,9.8,1,5,8,5,0,9.63,6,5,1,1,2,D,vert,mardi,791531,2024-09-10,4.74,1,"Absences répétées, situation préoccupante."
ETU-02240,2024-2025,Informatique,19,F,Generale,AB,lycee_public,non,22.7,0.0,"70,4",18,29.7,43,4,11,10,1,"12,77",7,5,5,3,3,H,vert,mercredi,174874,04/09/2024,14.85,0,
ETU-01089,2024-2025, Biologie ,21,Homme,techno,Assez Bien,lycee_public,non,"11,3",23.0,67.9,20,25.8,61,3,11,8,4,"7,6",5,3,2,2,4,E,gris,lundi,462270,02 Sep 2024,4.33,1,
ETU-01897,2024-2025,Psychologie,17,femme,GEN,passable,lycee_public,oui,1.3,0.0,"68,9",50,82.0,99,4,8,8,1,"7,46",6,2,3,4,5,B,gris,vendredi,178696,27/09/2024,14.05,0,Résultats fragiles aux partiels.
ETU-04852,2024-2025,Gestion,19,F,pro,Passable,,Oui,6.2,4.0,63.4,18,13.4,48,3,8,5,0,7.36,7,4,3,4,3,A,rouge,jeudi,366903,2024-09-12,4.79,1,
ETU-00411,2024-2025,gestion,17,M,Général,,lycee_public,1,5.6,0.0,83.6,22,25.6,49,5,11,9,1,12.13,5,3,3,4,3,E,bleu,jeudi,383287,05 Sep 2024,16.92,0,Travail sérieux et régulier.
ETU-04589,2024-2025,staps,17,F,PRO,P,lycee_public,0,5.7,0.0,65.2%,19,23.9,52,5,9,5,0,5.42,6,3,1,3,2,E,gris,mardi,696790,10/09/2024,1.49,1,
ETU-02882,2024-2025,Lettres,22,femme,Generale,B,lycee_public,oui,,0.0,"59,4",32,73.0,66,3,8,7,5,15.54,7,7,3,5,4,C,vert,lundi,669295,09/09/2024,17.68,0,RAS.
ETU-03324,2024-2025,gestion,21,f,techno,passable,lycee_public,non,25.0,14.0,69.7%,25,32.1,37,3,11,8,1,12.37,5,4,2,2,1,G,vert,mercredi,926478,18 Sep 2024,7.53,1,Semble peu engagé dans la formation.
ETU-01919,2024-2025,lettres,19,M,Generale,B,lycee_public,1,8.6,0.0,70.0,31,47.8,91,8,9,8,4,13.5,6,6,3,4,3,D,jaune,vendredi,145586,2024-09-27,16.82,0,
ETU-03879,2024-2025, Biologie ,17,F,Technologique,Assez Bien,lycee_public,non,2.7,15.0,90.7,51,101.7,90,0,9,9,7,14.8,6,6,5,3,3,A,vert,jeudi,505327,19/09/2024,18.68,0,
